Wielsbeke;-50.7;87.0;-37.9
Koumpentoum;-58.6;-19.0;-33.8
Bikrampur Bande;-87.4;-61.7;-68.1
Umbrete;-79.7;22.2;-41.4
Valea lui Mihai;45.5;82.7;47.7
Ohrdruf;-59.1;13.4;12.7
Galleh Dar;20.1;42.5;38.6
Hickam Housing;-89.3;-73.1;-89.2
Purkersdorf;17.3;76.9;36.7
Kami-kawabe;-30.2;45.9;14.3
Ilsfeld;-28.4;67.1;-17.1
Kusmaul;-37.1;44.1;-24.4
Puigcerda;5.5;16.4;14.5
Devmaudaldal;-75.1;15.2;-12.6
Kanangle;-31.4;95.2;30.2
Flowood;-87.2;-51.9;-83.0
Taltal;-61.4;-9.7;-35.3
Senanga;16.6;91.7;88.1
Dodarasinakere;-40.2;-29.7;-37.8
Grosse Pointe Farms;-49.2;-1.9;-27.1
Fredonia;-73.0;60.9;50.1
Vuktyl;-57.9;-26.6;-31.0
Maisenhausen;4.7;60.9;22.9
Glenwood Springs;-32.0;10.8;-14.6
Mont-Saint-Martin;-94.6;-2.2;-16.3
Alajarvi;27.3;60.6;37.8
Navani;25.3;67.5;57.6
Analalava;65.6;93.9;82.6
Hakka;-5.8;28.4;11.5
Lakhna;-83.6;-34.8;-80.8
Nogent-le-Rotrou;-33.8;20.6;-32.2
Rahta;-87.7;-68.7;-77.5
Kapelle-op-den-Bos;49.2;50.8;50.4
Baba Bakala;-37.1;-28.2;-31.4
Sufian;-7.5;90.5;66.8
El Cairo;-43.0;95.4;-11.1
Cabo Rojo;-9.3;78.5;8.6
Palankottai;-71.2;-9.9;-63.8
Menzel Kamel;56.1;86.6;79.8
Hiranai;36.3;61.2;56.8
Jaisinghnagar;-78.8;66.7;21.2
Alkhan-Yurt;-79.7;-46.1;-73.7
Fuente Palmera;-79.3;6.7;-28.8
Vadavalam;22.8;96.6;90.5
Paratdiha;14.9;40.9;31.1
Hoeselt;-81.1;16.2;-30.8
Uchoa;-26.5;-6.6;-20.9
Saint-Doulchard;-24.9;25.8;24.3
Glocester;71.5;79.5;71.9
Muturkha;15.2;72.1;26.1
Kanhauli;-36.6;-25.0;-35.5
Kittery;-92.5;55.6;37.5
Gandikunta;-51.6;42.0;-27.7
Aytre;-18.4;91.4;-9.8
Aizenay;-21.1;5.1;-2.1
Raipur;-24.6;95.7;77.8
Banki;-24.6;81.0;29.9
Pathari;-13.7;-2.2;-3.0
Port Townsend;27.6;74.3;72.3
Warrenton;-58.6;-56.5;-58.0
Ghadamis;33.0;58.4;52.9
Saint-Amand-Montrond;-25.9;47.7;44.6
Al Mazyunah;-62.0;57.1;-56.9
Gar;63.7;65.4;65.3
Bad Liebenzell;23.7;57.1;46.0
Araua;12.3;34.5;33.4
Merville;9.8;65.3;54.1
Kadimetla;-40.4;77.2;34.6
Baker City;-67.1;-66.7;-66.7
Gudalur;-60.0;6.7;1.2
San Calixto;70.8;74.0;71.5
Giesen;-55.2;-20.1;-25.7
Kinnelon;21.8;80.1;76.2
Ratne;-61.1;-20.3;-38.2
Gundi;-42.4;75.8;21.7
Vardenik;-29.7;11.2;2.6
Oudenburg;-3.1;51.8;31.6
Fernan-Nunez;-46.8;-1.3;-20.5
Lapinlahti;-86.7;18.4;-0.6
Pagidyala;4.2;15.7;7.7
Hlinsko;-92.4;-87.3;-92.3
Lizzano;-34.9;25.3;1.7
Tarhjicht;15.2;97.9;78.7
Ponneri;-70.6;73.1;66.6
Velpuru;87.2;88.5;87.7
Chinnakkavundanur;-55.3;31.4;15.8
Oued Laou;-64.6;26.8;-27.4
Uniontown;17.5;47.8;35.1
Bundehra;27.0;58.0;43.4
Zafargarh;-26.1;94.6;88.6
Ruffano;-74.2;-26.2;-36.6
Corozal;-21.4;65.1;31.9
Turgutalp;5.8;8.7;6.2
Vegachi;43.8;91.4;56.6
Foix;-20.2;30.2;-18.7
Matias Cardoso;41.8;80.7;77.3
Magny-les-Hameaux;-90.1;-20.7;-52.3
Tadangam;9.6;56.6;49.6
Yenice;-7.6;16.2;0.9
Magnago;-74.9;-74.8;-74.8
Heilsbronn;-68.1;-19.1;-49.3
Chilanga;-15.2;35.2;18.8
Coronel Freitas;-98.4;78.7;47.6
Sao Sebastiao do Maranhao;31.8;87.5;37.6
Clinton;-38.1;79.4;-34.5
Cristino Castro;-75.7;-47.6;-67.6
Campobello di Licata;-16.9;54.2;-1.9
Somasamudram;-35.4;-2.7;-23.0
Sauk Village;-32.9;63.7;24.6
Safford;-79.1;27.7;3.8
La Sierra;29.2;80.0;55.5
Boves;-83.7;-59.1;-71.5
Greencastle;-54.2;46.1;-8.8
Vlist;-5.9;77.7;42.8
Teotitlan;-86.8;-37.9;-43.5
Cape Canaveral;-58.0;66.9;34.3
Margny-les-Compiegne;-75.4;12.2;-45.4
Bastak;-93.9;87.0;13.8
Keokuk;42.5;59.8;48.1
Karankot;73.0;84.5;79.4
Gudimulakhandrika;54.3;63.5;57.2
Almhult;3.1;44.5;31.3
Cedar Hills;14.2;95.8;61.1
DuPont;-24.3;93.3;2.1
Ii;-2.1;22.5;-0.3
Naqneh;-77.6;-29.6;-73.1
Punnaikkayal;-63.2;-33.2;-42.4
Chinnampalaiyam;-10.4;14.9;1.8
Budd Lake;-62.2;57.1;-11.4
Boudinar;-27.4;15.6;-19.5
Pasian di Prato;-35.4;-35.1;-35.2
Ventania;-84.8;65.2;-56.0
Budhma;29.3;32.3;30.5
Consuegra;-86.6;72.3;-24.4
Honge;66.8;84.5;76.9
Miandasht;-89.7;95.0;-55.9
Pereshchepyne;-98.1;56.4;-8.3
Daruvar;-69.8;-58.4;-60.3
Saint-Lys;67.5;75.3;70.3
Immingham;4.4;46.2;45.2
Wangjing;-37.7;53.3;6.8
Santa Cruz Atizapan;-68.4;85.0;55.9
Dongcha;24.7;43.0;36.9
San Francisco la Union;-76.5;37.1;-13.4
Strzelce Krajenskie;-48.0;98.8;-13.1
Imarui;-2.5;82.8;12.3
Liesveld;-66.1;13.4;-64.8
Shahganj;-68.7;-1.3;-54.6
Catunda;-64.2;-16.3;-35.3
Jaisinghnagar;-18.4;12.2;10.5
Airmont;-0.2;80.2;1.2
Coapilla;-50.5;79.6;-29.2
Has;-69.1;-53.1;-55.8
Cuicatlan;-32.5;65.7;12.3
Itatiaiucu;4.7;27.0;16.9
Ribadeo;-68.3;-3.8;-43.9
Ploermel;-47.4;45.5;2.6
Dessel;35.7;39.6;39.6
Coroaci;-97.4;45.8;-32.1
Leppavirta;-59.7;-11.7;-13.0
Sorkheh;-15.8;45.0;0.6
Mareno di Piave;-63.2;-3.2;-52.8
Hohr-Grenzhausen;43.0;48.0;44.0
Sande;-52.0;28.3;-3.1
Gessate;-78.5;-13.0;-47.3
Genemuiden;72.2;73.7;72.7
Maihma Sarja;-50.0;1.0;-21.6
Novyye Atagi;-17.8;51.5;31.7
Tha Mai;-64.6;-64.2;-64.4
Sparta;28.5;49.5;43.3
Manduri;-10.8;54.6;35.8
Chintapalle;-41.4;51.6;-14.3
Lenoir City;-62.7;-4.6;-47.6
Estavayer-le-Lac;-35.9;-13.5;-26.9
Pinos Puente;54.3;70.0;61.1
Mamidipalli;-29.7;-9.2;-23.7
Fair Oaks Ranch;-23.0;80.9;-7.7
Piedras Blancas;38.3;87.4;44.7
Monteriggioni;-13.3;38.4;1.7
Treillieres;-50.7;99.9;77.9
Terra de Areia;-87.8;82.5;-41.5
Holywell;-99.3;40.4;-55.6
Wadgira;-3.5;66.0;19.7
Kourimat;-9.1;74.1;44.2
Madhavaram;-54.3;3.6;-20.6
Nea Moudania;-89.6;-46.0;-60.1
Bukowno;-41.7;11.8;10.5
Grossrohrsdorf;40.7;96.9;91.1
Colindres;-29.5;-1.0;-18.8
Govindapuram;24.3;35.6;29.3
Worth;9.4;23.6;19.4
Towcester;-95.7;12.6;-24.8
Vidor;-75.7;-66.6;-66.9
Malhargarh;-89.8;67.9;-81.8
Umburetama;28.4;49.4;29.5
Hamira;-80.4;32.1;25.6
Bellavista;-79.7;66.9;0.6
Reedsburg;16.6;86.5;71.8
Panjab;-76.1;80.4;56.7
Mae Ai;-67.8;-26.5;-56.7
Conselice;-31.8;79.4;30.0
North Lakes;-13.9;56.4;-2.8
Fairmount;-12.2;5.1;-10.7
Outa Bouabane;6.1;36.6;30.4
Zell am See;-70.9;-25.8;-52.0
Saint-Remy-de-Provence;-67.2;13.1;9.8
Gunnedah;-33.8;27.9;-10.7
Jagannadapuram;41.8;98.0;71.4
Pokrovske;-76.2;49.8;-46.4
Majali;-56.0;98.3;44.8
Ingre;-13.0;-9.8;-10.0
Zaozersk;23.3;79.0;65.1
Lagbe;-11.2;74.3;23.1
Gidha;-98.6;-51.8;-96.8
Pangunattam;-55.2;-7.1;-16.8
Nambutalai;-95.6;85.5;48.1
Kostrzyn;5.2;83.8;73.1
Montescaglioso;-89.5;-57.3;-62.0
Tafersit;-85.0;40.9;-53.0
Keora;60.0;83.6;67.2
Katahra;43.0;66.0;45.6
Deruta;-93.1;-25.2;-53.2
Dinara;-27.5;89.3;-5.3
Caldas de Reyes;-11.1;25.5;-4.1
Rubim;-97.6;87.7;-96.8
Rurka Kalan;-87.4;25.7;10.6
Little River;53.6;66.7;58.8
Willoughby Hills;-87.1;78.1;15.6
Bad Gandersheim;-19.0;24.5;15.2
George Mason;-59.1;32.0;1.2
Urzhum;39.2;81.5;81.5
Kendallville;-66.6;-23.9;-61.7
Marysville;-78.1;38.6;-7.4
Byalynichy;9.5;68.1;29.2
Kattamuru;-41.9;4.9;-28.0
Castel Bolognese;13.9;30.3;17.4
Mount Vista;-99.4;-55.9;-74.5
Jilotlan de los Dolores;-3.0;30.3;17.4
Beneditinos;-63.4;56.5;-52.5
Vargem;-86.0;-46.3;-83.5
Porto Rafti;-20.6;16.5;16.3
Hardiya;-92.6;-62.3;-78.4
Brandis;-64.9;-33.4;-59.2
Saarijarvi;-98.6;82.2;53.4
Waltenhofen;-59.1;20.1;-12.3
Saidia;33.7;64.0;62.9
Kaikaram;-95.8;-21.8;-79.7
East Setauket;-77.8;-25.4;-33.4
Wapakoneta;-99.4;63.7;-8.6
Bee Ridge;-77.2;-8.1;-63.6
Cosne sur Loire;-21.3;65.0;43.7
Anantpur;-82.2;21.6;-41.5
Temiskaming Shores;-53.3;71.3;63.1
Carregal do Sal;-37.2;-19.8;-35.4
Ngaparou;-47.1;36.4;-6.3
East Rutherford;-44.7;28.3;-23.9
Mount Holly;-45.6;65.3;41.8
Idumbavanam;-39.9;28.2;-0.8
Altmunster;-71.2;-43.5;-70.4
Coello;4.0;67.7;9.7
Juru;-72.2;20.8;4.0
Argelato;-61.7;-18.2;-28.5
Talachyn;17.7;89.4;22.5
Valtoha;-49.4;30.4;-11.4
Poggio Renatico;-44.6;-11.9;-24.2
Non Sung;-48.1;-3.9;-44.1
Fallanden;-83.9;-62.4;-82.3
Tiptree;-44.0;84.4;-26.2
Aranzazu;-68.0;23.8;-47.1
Mirante;-97.2;-21.0;-78.7
Kudowa-Zdroj;-90.0;24.2;-77.9
San Pedro Ixtlahuaca;49.2;85.4;60.7
Ingichka;-64.7;-37.6;-46.6
Revel;27.6;94.5;28.0
Margarita;-46.6;89.9;71.8
Rampura;26.0;92.4;36.8
Rute;-52.2;-0.8;-6.4
Rye Brook;2.5;71.1;10.2
Punnavalli;-89.9;27.8;-27.0
Konidena;-62.3;45.0;43.1
Colac;28.7;34.6;31.9
Minakshipuram;-1.9;58.8;2.2
New Richmond;44.5;78.0;66.3
Ellisville;59.8;67.0;65.3
Agoue;-51.4;49.9;16.0
Monticello Conte Otto;-89.0;51.1;9.6
Brinkmann;-2.8;36.8;11.2
Rautara;-23.5;56.9;46.0
Worsborough;15.2;51.2;23.0
Adiyakkamangalam;-45.4;-26.9;-30.6
Sasaima;62.7;94.5;65.8
Rotonda;-63.7;63.9;-55.5
Queensferry;-56.9;68.8;52.3
Csorna;0.2;62.0;48.8
Trancoso;3.0;18.0;7.0
Balatonalmadi;-99.6;47.9;36.8
Redon;-23.5;65.4;12.8
Devanangurichchi;-82.7;-65.8;-72.7
Jesup;-33.4;76.6;-9.8
Lago Ranco;-21.5;9.1;5.8
La Grange;31.4;50.1;46.4
Nagathan;-11.0;13.7;-4.2
Khutha Baijnath;17.3;77.8;49.6
Alcorta;56.0;82.3;79.1
Dagarua;-56.4;41.4;20.5
San Giovanni in Marignano;-70.2;-31.0;-33.7
Tenente Ananias;-0.8;97.4;66.9
Tamganj;25.7;92.8;50.0
Bisaul;-93.5;-68.3;-86.9
Karczew;-78.9;67.7;6.4
Astorp;0.7;96.0;87.4
Nong Wua So;-75.7;0.1;-2.0
Qiziltepa;82.8;84.0;83.5
Nea Artaki;-69.1;-16.6;-38.1
Bellinzago Novarese;24.2;93.7;48.0
Jawalgeri;59.8;90.2;76.9
Patchur;-7.3;6.7;-0.7
Resana;-23.8;61.8;-19.0
Ashukino;-40.3;-37.7;-40.2
Chimay;-84.3;-2.7;-41.2
Rothrist;-71.7;-21.6;-70.9
Mezobereny;-55.9;-21.0;-38.1
Cachipay;-56.5;27.4;-51.9
Chevy Chase;-59.7;44.4;11.3
Nadimpalem;-31.4;51.3;19.7
Siano;-89.2;23.0;-49.9
River Vale;30.1;51.6;33.2
Uppalaguptam;-62.0;36.3;-4.3
Vaikuntam;-63.9;93.2;-6.3
Bjarred;-82.1;93.8;37.0
Saidoke;-82.6;-17.0;-37.0
Kushnarenkovo;17.8;59.3;19.5
Sundarsi;7.3;47.6;25.7
Gangadhar;49.4;79.2;67.2
Franklin;-22.7;85.6;76.7
Alukkuli;-85.3;-66.0;-84.1
Santa Maria Jacatepec;54.4;78.7;68.7
Mission;8.6;53.5;24.8
Narikombu;-76.7;48.8;-20.9
Oakbrook;42.5;64.7;56.9
Bockenem;-26.9;92.3;42.5
Hinton;-40.7;9.7;-3.3
Sanampudi;-87.0;55.4;49.7
Alacati;-10.8;48.1;25.4
Kondalahalli;-91.2;-87.6;-88.7
Saint-Sauveur;-59.5;22.3;-27.3
Toudja;61.8;94.0;68.0
Powdersville;-46.4;77.7;60.5
Zinkiv;69.9;73.1;72.2
Lucon;-47.3;-24.3;-42.8
Bastrop;-7.4;67.0;-5.4
Quesnel;-88.2;6.7;-59.0
Beuvry;-41.3;17.8;-40.1
Torrinha;-78.3;-70.7;-76.8
Dodworth;-57.3;-47.1;-51.3
San Bartolome Milpas Altas;-56.7;-54.7;-54.9
Muddanuru;-100.0;-73.2;-93.9
Ruoqiang;-78.2;20.8;-48.9
Moyogalpa;19.7;54.7;36.6
Varna;-69.6;50.2;26.9
Baisuhalli;14.2;42.1;37.3
Qahjavarestan;-74.7;-56.7;-61.5
Norosi;-52.6;-26.2;-45.8
Singhana;-44.9;47.3;-24.2
Ferryhill;24.3;34.3;25.6
Hawera;-39.8;22.9;-14.2
Hobart;-63.8;-55.1;-58.3
Dasso;5.5;21.9;19.1
Titu;70.7;87.4;84.7
Pobiedziska;9.2;76.5;64.8
Baikunthapur;-21.4;7.3;7.3
Guateque;87.2;90.0;89.6
Pinjranwan;-13.1;91.6;63.5
Serafimovskiy;-77.5;-74.9;-76.2
Flossmoor;-73.7;95.6;16.2
Arden Hills;-58.0;-8.0;-54.2
Giardini;-79.0;66.5;40.6
Nagasamudra;34.5;97.6;59.2
Manchenahalli;-71.7;-12.3;-66.8
Villas;28.9;89.0;55.7
Hornsby Bend;-93.9;18.9;-72.3
Kobeliaky;9.5;68.7;34.1
Gandlapenta;-59.9;-22.6;-25.6
Pedavidu;-54.6;55.6;-28.6
Bueng Khong Long;-0.9;22.3;9.6
Berezivka;10.9;11.4;10.9
Quilombo;-95.8;-86.1;-86.8
Beltangadi;-92.0;-3.0;-28.4
Sarapui;-97.9;-58.0;-85.9
Havanur;-20.4;54.3;-5.7
Atoka;13.5;28.4;17.8
Belomorsk;-83.2;-81.9;-82.3
Broni;-21.0;64.5;-18.8
Peru;-80.4;-6.9;-66.7
Ciudad de Loreto;-68.9;25.2;-8.6
Makariv;-64.2;58.8;6.9
Piombino Dese;32.9;33.9;33.8
Aulnoye-Aymeries;-7.4;11.8;9.6
San Vicente;34.7;55.4;51.6
Croydon;-18.9;98.1;75.6
Renaico;-45.2;10.9;-42.5
Jerissa;-93.6;3.4;0.3
Litovel;-82.8;10.9;-15.8
Kambaneri Pudukkudi;-94.1;-83.6;-88.3
Seysses;-0.6;75.5;26.7
Lobez;-54.9;26.8;-8.4
Independent Hill;-84.8;-47.3;-84.3
Elizabethtown-Kitley;-53.3;64.4;46.2
Sabana Larga;21.6;75.0;48.5
Nersingen;-42.2;59.8;-23.5
Mora;-9.1;34.7;4.8
Pailon;-98.1;0.6;-44.0
Mulungu;82.0;87.4;82.3
Brandywine;-84.1;-22.7;-70.3
Winfield;-27.9;44.5;-18.4
Mosjoen;6.6;40.2;22.0
Photharam;-84.6;-52.6;-73.1
Vanukuru;-15.5;46.1;19.3
Chom Thong;54.8;80.7;56.5
Rio Vista;-72.5;59.1;-63.6
Independence;-82.1;31.3;4.5
Pluderhausen;-72.9;55.0;-33.4
Gold;-22.0;20.6;-21.6
Morinville;-89.9;-79.2;-87.3
El Roble;34.9;95.4;54.9
Wendell;-76.2;39.1;13.5
The Pinery;-70.2;-29.2;-68.3
Breuillet;-21.1;-1.3;-13.7
Drezdenko;-7.8;91.1;51.6
Kondayampalaiyam;-32.8;50.8;-22.5
Artigues-pres-Bordeaux;7.4;54.6;38.2
Viralimalai;-63.4;-36.6;-62.9
Badagabettu;-55.0;-27.6;-48.4
Cildir;-64.2;61.8;-3.9
Saint-Barthelemy-d'Anjou;-88.4;99.7;60.6
Ganguru;-24.4;42.1;33.2
Ekalbehri;20.1;84.4;59.5
Radekhiv;-4.4;11.9;6.2
Stansbury Park;-77.9;28.3;9.1
Veauche;-96.8;39.8;21.5
Trebbin;-65.9;41.7;-4.0
Jennings;42.3;61.3;58.0
Santa Barbara;-66.5;70.1;24.1
Panganiban;-45.7;-41.7;-44.0
Roztoky;-42.4;83.5;-23.7
Nurobod Shahri;-8.8;-2.3;-8.4
Kannal;7.0;15.2;9.8
Ban Nong Tong;-46.9;-23.5;-46.8
Zorneding;-12.4;79.1;67.8
Ramasingavaram;-12.9;85.5;53.3
Schlitz;-12.6;20.1;-11.5
Laila;1.2;98.9;61.3
Manchi;41.0;82.4;58.6
Nykobing Mors;54.9;62.1;61.8
Wloszczowa;34.1;63.2;36.7
Mallappadi;-15.9;84.7;35.5
San Sebastian;-15.0;86.5;25.5
Raun;-99.5;-8.1;-44.3
Socota;-3.3;49.8;-1.9
Bishunpur;-71.7;65.5;19.4
Pulivalam;-80.4;-62.4;-62.6
Rasht;39.7;98.9;90.3
Couzeix;-22.6;52.3;0.3
St. Augustine Shores;-35.8;-5.3;-26.5
Hateg;-50.8;95.0;27.0
Murajpur;-67.6;5.4;-5.4
Stovring;-92.2;-33.7;-47.5
Kirangur;-66.7;8.4;-28.1
Ulipuram;-56.4;42.2;8.6
Suntar;-44.8;96.9;91.8
Plains;-41.2;90.1;40.4
Guia Lopes da Laguna;-11.8;97.8;75.0
Ninheira;-44.8;-34.4;-36.6
Osterburg;14.8;35.8;24.3
Perumbalai;-4.8;17.8;-1.9
Imam Sahib;-51.7;-1.7;-45.4
Halls;-42.6;13.6;0.8
Yazikonak;-53.5;-30.9;-52.0
Madhubani;-87.4;67.9;46.9
East Stroudsburg;-22.7;71.3;26.1
Puraini;-91.3;-3.3;-28.7
Gokceada;-47.9;36.2;17.9
Oulunsalo;-43.0;80.1;59.7
Uppugunduru;87.9;95.6;89.0
Oosterwolde;-42.9;14.9;7.8
Alcanar;-32.9;62.0;-29.1
General Alvear;-57.6;56.8;-37.0
Udburu;-12.6;98.2;27.5
Berchha;29.1;55.9;51.3
Saire;-30.6;82.4;17.4
Triuggio;15.6;63.3;61.6
Inole;48.5;67.8;54.6
Almusafes;73.5;92.8;79.4
Pizarra;-51.3;-21.4;-49.3
Parol;-46.8;41.0;-25.4
Dolianova;12.5;14.3;14.1
Mozzate;15.2;89.0;16.9
Eisenberg;-68.9;-57.3;-65.7
Masku;-16.4;-8.3;-16.2
Gorom-Gorom;-75.7;55.2;38.6
Dattapara;12.0;73.7;72.6
Badanahatti;26.0;98.7;68.3
Dorogobuzh;41.7;99.0;47.6
Brockworth;-13.4;85.1;5.5
Totma;-95.3;-82.4;-84.9
Cobham;-48.8;2.5;-1.3
T'q'ibuli;-79.0;21.3;-78.6
Logten;65.0;65.5;65.0
Brownsville;-58.5;-38.0;-45.8
Calca;3.1;36.2;6.0
Thikri;-83.2;2.9;-37.8
Sorbolo;-42.1;16.7;-14.4
Everswinkel;-70.5;30.2;2.9
Chiang Klang;-50.1;-34.3;-45.4
Grey Highlands;-14.7;22.9;-9.6
Sao Goncalo do Rio Abaixo;-88.4;10.6;-30.8
Ban Krot;-3.3;45.9;1.4
Jujharpur;-53.1;93.8;-13.6
Tisnov;-88.5;44.5;-81.1
Vettweiss;-51.3;82.6;-42.6
Aldona;-34.5;66.8;11.2
Nerinjippettai;-93.2;33.8;-24.2
Basse-Goulaine;-57.7;-53.1;-53.3
Ban Nam Dip Luang;-69.5;45.2;-45.1
Wepener;64.7;96.5;71.5
Harbatpur;-45.6;37.0;21.2
Constantina;-97.8;1.0;-46.8
Guntramsdorf;-75.5;76.6;-64.3
Piru;8.9;25.4;15.1
Heiligenhafen;-60.8;7.3;-29.9
Thap Khlo;-77.7;-59.7;-67.6
Barracao;-64.1;68.7;13.7
Yekambarakuppam;-76.3;22.1;-29.8
Leeton;-99.6;-94.4;-97.6
Tadla;32.6;94.0;39.7
Adjarra;-76.5;96.4;-38.5
Wiang Sa;-53.2;53.8;-38.7
Marshall;-35.5;64.3;-4.5
Biei;-10.4;28.9;26.3
Chikkala;-64.6;38.6;-6.8
Jambukuttaippatti;96.7;97.9;97.6
Bhogapuram;61.2;77.6;71.6
Tesalia;-59.3;-49.0;-52.8
Nyurba;33.1;40.6;38.7
Marlboro Village;87.6;96.2;90.5
Highfields;-85.5;-8.6;-11.9
Otocac;-49.9;73.4;-9.5
Ostercappeln;-73.8;50.2;27.6
Saidabad;-17.6;59.4;5.6
Alto Piquiri;-38.0;14.5;-21.1
Matelica;-74.6;-55.2;-67.5
Salmanshahr;-55.0;70.7;22.9
Honganur;-42.3;-12.5;-31.0
Irungalur;-82.6;54.0;-71.1
Belalcazar;-53.8;9.8;-42.1
Hueyotlipan;24.3;58.0;42.7
Neshannock;7.5;12.6;11.6
Eksjo;-92.6;-88.9;-91.8
Palomares del Rio;-34.5;95.6;-26.9
Flero;-67.9;67.2;17.7
La Ravoire;-43.2;-30.2;-40.1
Carnaubais;-37.0;-3.9;-32.4
Barbana;-76.2;-10.5;-18.3
Aklim;20.8;42.9;30.5
Suzdal;-26.9;87.9;87.1
Poloros;57.3;60.5;58.7
Kemberg;25.0;40.7;31.3
Alfaro;-58.9;-37.8;-44.2
Eschenbach;-84.1;-5.3;-14.9
Mae Rim;-34.5;89.1;-15.4
Puerto Tirol;35.4;65.5;36.0
Sohta;-56.2;-46.9;-55.2
Caturama;-70.1;-59.3;-62.3
Hostotipaquillo;-60.8;85.5;-48.7
Pettampalaiyam;19.2;90.5;47.5
Scionzier;-36.7;20.4;0.0
Zahed Shahr;-99.8;97.3;-88.7
Colmenarejo;-68.8;51.9;-28.1
Tweed Heads;-73.8;46.9;-46.3
Hattula;26.3;70.3;48.6
Nordwalde;-95.9;31.6;29.6
Santo Tomas de los Platanos;-98.9;93.8;-82.6
Monki;-45.8;17.7;-5.9
Kaliganj;-63.6;-23.4;-51.1
Concordia;15.4;84.1;28.2
Studenka;25.5;61.5;43.1
Camoluk;-86.0;-55.8;-72.6
Quiculungo;-55.0;-54.6;-54.9
Sarpamari;-71.1;-69.2;-71.1
Basavilbaso;-11.9;16.0;11.8
Vardhamankota;-25.2;16.8;16.8
Galten;-12.4;61.8;58.6
Alcarraz;13.3;77.2;70.1
Joigny;-93.3;58.6;54.4
Budanur;-11.3;69.4;-9.1
Nirna;-79.7;43.7;0.5
Gobindpur;41.2;84.1;77.4
Hacari;-49.6;37.3;6.5
Loria;0.7;85.2;73.5
Ocsa;-20.7;80.5;-5.1
Plainville;34.9;66.1;36.7
Ladhuka;12.9;97.2;58.0
Podu Iloaiei;-74.3;77.9;-29.7
Villarrubia de los Ojos;-0.6;23.5;15.3
Mesetas;-8.6;92.2;12.5
Wysokie Mazowieckie;-98.2;80.5;10.2
La Matanza de Acentejo;-93.0;-39.8;-61.9
Grimmen;4.7;4.9;4.9
Picnic Point;26.4;69.1;26.7
Sabangan;-1.7;45.8;16.7
Wagner;-91.1;-3.3;-61.8
Washington;-59.8;20.4;18.0
Fateh Nangal;-49.8;48.2;4.8
El Haouaria;-63.4;71.8;31.0
Cardeal da Silva;80.7;95.6;83.1
Altlandsberg;19.6;66.2;41.4
Glencoe;54.7;92.4;87.8
Aghbalou Aqourar;-55.8;96.7;26.6
Sarkad;-34.7;-24.6;-34.0
San Fausto de Campcentellas;-80.5;40.2;-52.3
Puerto Narino;-49.4;33.0;-15.2
Oberstdorf;-4.8;82.0;20.5
Nueva Esparta;-59.3;89.5;-12.4
Sidi Ahmed El Khadir;-78.6;55.8;-29.9
Argostoli;-50.4;-37.2;-44.4
Saint-Vith;90.9;98.3;98.0
Dushanove;-43.5;-31.7;-38.4
Bijeraghogarh;-83.7;-62.9;-73.0
Tazarka;-73.2;-21.3;-71.0
Felpham;-33.5;63.6;15.3
Douar Lehouifrat;-43.8;33.1;-19.1
Schmitten;-29.9;54.4;15.5
Nashtifan;-61.8;11.6;-24.2
Senmanat;-23.1;13.0;-4.5
San Juan del Puerto;7.7;71.3;9.2
Furstenau;-56.3;50.9;36.5
Eidson Road;-80.3;-52.8;-64.3
Sint Willebrord;87.3;93.6;90.4
Leguevin;-78.3;-38.5;-68.0
Kukraun;-78.0;60.7;-63.8
Ussel;-25.3;38.9;28.9
Tepe-Korgon;-80.7;34.7;-55.5
Irigny;-65.7;55.4;25.3
Sivamalai;-6.3;68.5;5.4
Somvarpet;-57.3;69.2;31.0
College Place;-75.8;88.9;65.1
San Pedro;-89.1;79.5;19.4
Unao;-72.6;-50.1;-61.6
Vesele;-98.5;-81.0;-92.1
Fuli;-93.5;35.4;-69.4
Nakao;78.3;90.1;83.4
Sevilla La Nueva;-96.3;23.0;-50.1
Gorgab;-78.1;49.5;-52.8
Damargidda;-14.5;0.7;-9.0
Aleksandrov Gay;-99.9;-9.1;-74.9
Pingree Grove;-72.7;40.6;-44.0
Corella;-12.4;95.9;56.7
Punta del Este;-27.5;59.6;-17.9
Voitsberg;61.4;79.4;67.4
Valsequillo de Gran Canaria;-22.6;83.8;56.5
Yalaguina;20.3;26.0;23.9
Zafferana Etnea;99.1;99.9;99.9
Tuta;-17.3;81.6;22.4
Kadiyadda;-88.4;80.8;-14.4
Pathraha;-12.6;87.6;48.9
Sekha;-96.3;-79.1;-83.9
Nolinsk;-12.6;31.0;8.3
Ayas;-81.6;-17.0;-76.9
Sunbury;-36.7;10.1;-0.4
Rajapudi;-80.4;8.5;-47.2
Katuria;-57.9;93.2;71.0
Huari;-92.3;44.4;-38.1
Monmouth Junction;-2.0;45.3;-0.5
Loreto;-94.7;-89.6;-92.3
Harran;-35.8;65.0;64.5
Nhan Trach;-15.2;9.1;8.7
Tremonton;64.3;85.8;71.3
Garrison;-82.1;91.0;29.3
Chandwara;-68.8;5.7;-13.2
Middleton;-13.2;80.8;65.7
Alsbach-Hahnlein;-20.4;-13.0;-20.3
Uranganpatti;45.7;89.7;72.4
Saint-Sulpice-la-Pointe;-46.0;-35.6;-43.6
Golbey;-99.8;-46.5;-88.5
Avon Park;-17.0;49.3;-3.7
Loudeac;-35.5;80.1;24.0
